,MeshBlockCode,CityCode,City,StateCode,State,LgaCode,LgaName
738,40202280000,40739,Lake View,4,South Australia,48130,Wakefield (DC)
739,40178870000,40740,Lameroo,4,South Australia,47290,Southern Mallee (DC)
740,40011150000,40741,Langhorne Creek,4,South Australia,40220,Alexandrina (DC)
741,40082790000,40742,Langs Landing,4,South Australia,44210,Mid Murray (DC)
742,40144880000,40743,Largs Bay,4,South Australia,45890,Port Adelaide Enfield (C)
743,40144870000,40744,Largs North,4,South Australia,45890,Port Adelaide Enfield (C)
744,40103181000,40745,Laura,4,South Australia,45120,Northern Areas (DC)
745,40215230700,40746,Laura Bay,4,South Australia,41010,Ceduna (DC)
746,40101860000,40747,Laurie Park,4,South Australia,45090,Naracoorte and Lucindale (DC)
747,40018000000,40748,Leabrook,4,South Australia,40700,Burnside (C)
748,40215260200,40749,Leasingham,4,South Australia,41140,Clare and Gilbert Valleys (DC)
749,40020852000,40750,Leawood Gardens,4,South Australia,40700,Burnside (C)
750,40214993600,40751,Leigh Creek,4,South Australia,49399,Unincorporated SA
751,40053690000,40752,Leighton,4,South Australia,42110,Goyder (DC)
752,40007520000,40753,Lenswood,4,South Australia,40120,Adelaide Hills (DC)
753,40069100000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
754,40013010000,40755,Light Pass,4,South Australia,40310,Barossa (DC)
755,40215003800,40756,Lincoln Gap,4,South Australia,46090,Port Augusta (C)
756,40066150000,40757,Lincoln National Park,4,South Australia,43710,Lower Eyre Peninsula (DC)
757,40020870000,40758,Linden Park,4,South Australia,40700,Burnside (C)
758,40084260000,40759,Lindley,4,South Australia,44210,Mid Murray (DC)
759,40065150000,40760,Linwood,4,South Australia,43650,Light (RegC)
760,40194710000,40761,Lipson,4,South Australia,47910,Tumby Bay (DC)
761,40066930000,40762,Little Douglas,4,South Australia,43710,Lower Eyre Peninsula (DC)
762,40092731000,40763,Littlehampton,4,South Australia,44550,Mount Barker (DC)
763,40007860000,40764,Lobethal,4,South Australia,40120,Adelaide Hills (DC)
764,40102010000,40765,Lochaber,4,South Australia,45090,Naracoorte and Lucindale (DC)
765,40202520000,40766,Lochiel,4,South Australia,48130,Wakefield (DC)
766,40049210000,40767,Lock,4,South Australia,41750,Elliston (DC)
767,40210830000,40768,Lockleys,4,South Australia,48410,West Torrens (C)
768,40100490000,40769,Long Flat,4,South Australia,45040,Murray Bridge (RC)
769,40069161000,40770,Long Plains,4,South Australia,40150,Adelaide Plains (DC)
770,40006322000,40771,Longwood,4,South Australia,40120,Adelaide Hills (DC)
771,40079990000,40772,Lonsdale,4,South Australia,44060,Marion (C)
772,40066720000,40773,Louth Bay,4,South Australia,43710,Lower Eyre Peninsula (DC)
773,40016801000,40774,Loveday,4,South Australia,40520,Berri and Barmera (DC)
774,40180840000,40775,Lowan Vale,4,South Australia,47630,Tatiara (DC)
775,40068650000,40776,Lowbank,4,South Australia,43790,Loxton Waikerie (DC)
776,40159140000,40777,Lower Broughton,4,South Australia,46450,Port Pirie City and Dists (M)
777,40006720000,40778,Lower Hermitage,4,South Australia,40120,Adelaide Hills (DC)
778,40200950000,40779,Lower Inman Valley,4,South Australia,48050,Victor Harbor (C)
779,40069130000,40780,Lower Light,4,South Australia,40150,Adelaide Plains (DC)
780,40087910000,40781,Lower Mitcham,4,South Australia,44340,Mitcham (C)
781,40067840000,40782,Loxton,4,South Australia,43790,Loxton Waikerie (DC)
782,40068050000,40783,Loxton North,4,South Australia,43790,Loxton Waikerie (DC)
783,40101631000,40784,Lucindale,4,South Australia,45090,Naracoorte and Lucindale (DC)
784,40050390000,40785,Lucky Bay,4,South Australia,41960,Franklin Harbour (DC)
785,40215128900,40786,Lyndhurst,4,South Australia,49399,Unincorporated SA
786,40014300000,40787,Lyndoch,4,South Australia,40310,Barossa (DC)
787,40085121000,40788,Lynton,4,South Australia,44340,Mitcham (C)
788,40162380000,40789,Lyrup,4,South Australia,46670,Renmark Paringa (DC)
789,40205180000,40790,Maaoupe,4,South Australia,48340,Wattle Range (DC)
790,40011320000,40791,Macclesfield,4,South Australia,40220,Alexandrina (DC)
791,40215044200,40792,Macdonald Park,4,South Australia,45680,Playford (C)
792,40060400000,40793,Macgillivray,4,South Australia,42750,Kangaroo Island (DC)
793,40205660000,40794,Magarey,4,South Australia,48340,Wattle Range (DC)
794,40064790000,40795,Magdala,4,South Australia,43650,Light (RegC)
795,40068468000,40796,Maggea,4,South Australia,43790,Loxton Waikerie (DC)
796,40018320000,40797,Magill,4,South Australia,40700,Burnside (C)
797,40215066800,40798,Mahanewo,4,South Australia,49399,Unincorporated SA
798,40215072300,40799,Maitland,4,South Australia,48830,Yorke Peninsula (DC)
799,40180870000,40800,Makin,4,South Australia,47630,Tatiara (DC)
800,40193730000,40801,Malinong,4,South Australia,47800,The Coorong (DC)
801,40069330000,40802,Mallala,4,South Australia,40150,Adelaide Plains (DC)
802,40068081000,40803,Malpas,4,South Australia,43790,Loxton Waikerie (DC)
803,40029950000,40804,Maltee,4,South Australia,41010,Ceduna (DC)
804,40195191000,40805,Malvern,4,South Australia,47980,Unley (C)
805,40098770000,40806,Mambray Creek,4,South Australia,44830,Mount Remarkable (DC)
806,40050090000,40807,Mangalo,4,South Australia,41190,Cleve (DC)
807,40215075100,40808,Manna Hill,4,South Australia,49399,Unincorporated SA
808,40102871000,40809,Mannanarie,4,South Australia,45120,Northern Areas (DC)
809,40138110000,40810,Manningham,4,South Australia,45890,Port Adelaide Enfield (C)
810,40082722000,40811,Mannum,4,South Australia,44210,Mid Murray (DC)
811,40045121000,40812,Manoora,4,South Australia,41140,Clare and Gilbert Valleys (DC)
812,40148540000,40813,Mansfield Park,4,South Australia,45890,Port Adelaide Enfield (C)
813,40062380000,40814,Mantung,4,South Australia,43080,Karoonda East Murray (DC)
814,40062320000,40815,Marama,4,South Australia,43080,Karoonda East Murray (DC)
815,40065420000,40816,Marananga,4,South Australia,43650,Light (RegC)
816,40005740000,40817,Marble Hill,4,South Australia,40120,Adelaide Hills (DC)
817,40062980000,40818,Marcollat,4,South Australia,43360,Kingston (DC)
818,40103780000,40819,Marden,4,South Australia,45290,Norwood Payneham St Peters (C)
819,40071920000,40820,Marino,4,South Australia,44060,Marion (C)
820,40072050000,40821,Marion,4,South Australia,44060,Marion (C)
821,40215181300,40822,Marion Bay,4,South Australia,48830,Yorke Peninsula (DC)
822,40068690000,40823,Markaranka,4,South Australia,43790,Loxton Waikerie (DC)
823,40082800000,40824,Marks Landing,4,South Australia,44210,Mid Murray (DC)
824,40243770000,40825,Marla,4,South Australia,49399,Unincorporated SA
825,40206920000,40826,Marleston,4,South Australia,48410,West Torrens (C)
826,40202530000,40827,Marola,4,South Australia,48130,Wakefield (DC)
827,40044470000,40828,Marrabel,4,South Australia,41140,Clare and Gilbert Valleys (DC)
828,40227070000,40829,Marree,4,South Australia,49399,Unincorporated SA
829,40106160000,40830,Marryatville,4,South Australia,45290,Norwood Payneham St Peters (C)
830,40179470000,40831,Maryvale,4,South Australia,47490,Streaky Bay (DC)
831,40121170000,40832,Maslin Beach,4,South Australia,45340,Onkaparinga (C)
832,40046212000,40833,Matta Flat,4,South Australia,41560,Copper Coast (DC)
833,40083020000,40834,Maude,4,South Australia,44210,Mid Murray (DC)
834,40177360000,40835,Mawson Lakes,4,South Australia,47140,Salisbury (C)
835,40102980000,40836,Mayfield,4,South Australia,45120,Northern Areas (DC)
836,40106290000,40837,Maylands,4,South Australia,45290,Norwood Payneham St Peters (C)
837,40083130000,40838,McBean Pound,4,South Australia,44210,Mid Murray (DC)
838,40180880000,40839,McCallum,4,South Australia,47630,Tatiara (DC)
839,40199850000,40840,McCracken,4,South Australia,48050,Victor Harbor (C)
840,40011490000,40841,McHarg Creek,4,South Australia,40220,Alexandrina (DC)
841,40110950000,40842,McLaren Flat,4,South Australia,45340,Onkaparinga (C)
842,40110992000,40843,McLaren Vale,4,South Australia,45340,Onkaparinga (C)
843,40094841000,40844,Meadows,4,South Australia,44550,Mount Barker (DC)
844,40203700000,40845,Medindie,4,South Australia,48260,Walkerville (M)
845,40160080000,40846,Medindie Gardens,4,South Australia,46510,Prospect (C)
846,40098680000,40847,Melrose,4,South Australia,44830,Mount Remarkable (DC)
847,40090050000,40848,Melrose Park,4,South Australia,44340,Mitcham (C)
848,40016190000,40849,Melton,4,South Australia,40430,Barunga West (DC)
849,40215307500,40850,Melton Station,4,South Australia,49399,Unincorporated SA
850,40193000000,40851,Meningie,4,South Australia,47800,The Coorong (DC)
851,40193950000,40852,Meningie East,4,South Australia,47800,The Coorong (DC)
852,40194072000,40853,Meningie West,4,South Australia,47800,The Coorong (DC)
853,40061180000,40854,Menzies,4,South Australia,42750,Kangaroo Island (DC)
854,40062460000,40855,Mercunda,4,South Australia,43080,Karoonda East Murray (DC)
855,40030080000,40856,Merghiny,4,South Australia,41010,Ceduna (DC)
856,40068030000,40857,Meribah,4,South Australia,43790,Loxton Waikerie (DC)
857,40159130000,40858,Merriton,4,South Australia,46450,Port Pirie City and Dists (M)
858,40069290000,40859,Middle Beach,4,South Australia,40150,Adelaide Plains (DC)
859,40061760000,40860,Middle River,4,South Australia,42750,Kangaroo Island (DC)
860,40214976600,40861,Middleback Range,4,South Australia,49399,Unincorporated SA
861,40008590000,40862,Middleton,4,South Australia,40220,Alexandrina (DC)
862,40215068200,40863,Midgee,4,South Australia,41960,Franklin Harbour (DC)
863,40053942000,40864,Mil-Lel,4,South Australia,42250,Grant (DC)
864,40011162000,40865,Milang,4,South Australia,40220,Alexandrina (DC)
865,40207020000,40866,Mile End,4,South Australia,48410,West Torrens (C)
866,40207112000,40867,Mile End South,4,South Australia,48410,West Torrens (C)
867,40083250000,40868,Milendella,4,South Australia,44210,Mid Murray (DC)
868,40007110000,40869,Millbrook,4,South Australia,40120,Adelaide Hills (DC)
869,40205300000,40870,Millicent,4,South Australia,48340,Wattle Range (DC)
870,40197510000,40871,Millswood,4,South Australia,47980,Unley (C)
871,40050060000,40872,Miltalie,4,South Australia,41960,Franklin Harbour (DC)
872,40012470000,40873,Mimili,4,South Australia,40250,Anangu Pitjantjatjara (AC)
873,40050140000,40874,Minbrie,4,South Australia,41960,Franklin Harbour (DC)
874,40128780000,40875,Minburra,4,South Australia,45400,Orroroo/Carrieton (DC)
875,40062330000,40876,Mindarie,4,South Australia,43080,Karoonda East Murray (DC)
876,40214984700,40877,Mingary,4,South Australia,49399,Unincorporated SA
877,40053710000,40878,Mingbool,4,South Australia,42250,Grant (DC)
878,40215002000,40879,Minlaton,4,South Australia,48830,Yorke Peninsula (DC)
879,40063902000,40880,Minnipa,4,South Australia,48640,Wudinna (DC)
880,40044240000,40881,Mintaro,4,South Australia,41140,Clare and Gilbert Valleys (DC)
881,40129020000,40882,Minvalara,4,South Australia,45540,Peterborough (DC)
882,40152620000,40883,Miranda,4,South Australia,46090,Port Augusta (C)
883,40085480000,40884,Mitcham,4,South Australia,44340,Mitcham (C)
884,40067750000,40885,Mitchell,4,South Australia,43710,Lower Eyre Peninsula (DC)
885,40071941000,40886,Mitchell Park,4,South Australia,44060,Marion (C)
886,40215018100,40887,Mitchellville,4,South Australia,41960,Franklin Harbour (DC)
887,40121250000,40888,Moana,4,South Australia,45340,Onkaparinga (C)
888,40101310000,40889,Mobilong,4,South Australia,45040,Murray Bridge (RC)
889,40013580000,40890,Moculta,4,South Australia,40310,Barossa (DC)
890,40188841000,40891,Modbury,4,South Australia,47700,Tea Tree Gully (C)
891,40180980000,40892,Modbury Heights,4,South Australia,47700,Tea Tree Gully (C)
892,40180970000,40893,Modbury North,4,South Australia,47700,Tea Tree Gully (C)
893,40204750000,40894,Moerlong,4,South Australia,48340,Wattle Range (DC)
894,40099691000,40895,Monarto,4,South Australia,45040,Murray Bridge (RC)
895,40101221000,40896,Monarto South,4,South Australia,45040,Murray Bridge (RC)
896,40017392000,40897,Monash,4,South Australia,40520,Berri and Barmera (DC)
897,40205140000,40898,Monbulla,4,South Australia,48340,Wattle Range (DC)
898,40053120000,40899,Mongolata,4,South Australia,42110,Goyder (DC)
899,40005800000,40900,Montacute,4,South Australia,40120,Adelaide Hills (DC)
900,40012430000,40901,Montarra,4,South Australia,40220,Alexandrina (DC)
901,40101453000,40902,Monteith,4,South Australia,45040,Murray Bridge (RC)
902,40049610000,40903,Moockra,4,South Australia,41830,Flinders Ranges (DC)
903,40194420000,40904,Moody,4,South Australia,47910,Tumby Bay (DC)
904,40240380000,40905,Moonaree,4,South Australia,49399,Unincorporated SA
905,40046330000,40906,Moonta,4,South Australia,41560,Copper Coast (DC)
906,40046240000,40907,Moonta Bay,4,South Australia,41560,Copper Coast (DC)
907,40046340000,40908,Moonta Mines,4,South Australia,41560,Copper Coast (DC)
908,40053742000,40909,Moorak,4,South Australia,42250,Grant (DC)
909,40194030000,40910,Moorlands,4,South Australia,47800,The Coorong (DC)
910,40068149000,40911,Moorook,4,South Australia,43790,Loxton Waikerie (DC)
911,40067940000,40912,Moorook South,4,South Australia,43790,Loxton Waikerie (DC)
912,40064830000,40913,Moppa,4,South Australia,43650,Light (RegC)
913,40098792000,40914,Morchard,4,South Australia,44830,Mount Remarkable (DC)
914,40082641000,40915,Morgan,4,South Australia,44210,Mid Murray (DC)
915,40064960000,40916,Morn Hill,4,South Australia,43650,Light (RegC)
916,40112170000,40917,Morphett Vale,4,South Australia,45340,Onkaparinga (C)
917,40083140000,40918,Morphetts Flat,4,South Australia,44210,Mid Murray (DC)
918,40076341000,40919,Morphettville,4,South Australia,44060,Marion (C)
919,40179370000,40920,Mortana,4,South Australia,47490,Streaky Bay (DC)
920,40215039300,40921,Moseley,4,South Australia,43220,Kimba (DC)
921,40008502000,40922,Mosquito Hill,4,South Australia,40220,Alexandrina (DC)
922,40092432000,40923,Mount Barker,4,South Australia,44550,Mount Barker (DC)
923,40095042000,40924,Mount Barker Junction,4,South Australia,44550,Mount Barker (DC)
924,40094670000,40925,Mount Barker Springs,4,South Australia,44550,Mount Barker (DC)
925,40094800000,40926,Mount Barker Summit,4,South Australia,44550,Mount Barker (DC)
926,40163450000,40927,Mount Benson,4,South Australia,46860,Robe (DC)
927,40052970000,40928,Mount Bryan,4,South Australia,42110,Goyder (DC)
928,40215176300,40929,Mount Bryan East,4,South Australia,42110,Goyder (DC)
929,40205550000,40930,Mount Burr,4,South Australia,48340,Wattle Range (DC)
930,40180760000,40931,Mount Charles,4,South Australia,47630,Tatiara (DC)
931,40215176100,40932,Mount Clarence Station,4,South Australia,49399,Unincorporated SA
932,40008461000,40933,Mount Compass,4,South Australia,40220,Alexandrina (DC)
933,40179360000,40934,Mount Cooper,4,South Australia,47490,Streaky Bay (DC)
934,40007060000,40935,Mount Crawford,4,South Australia,40120,Adelaide Hills (DC)
935,40049050000,40936,Mount Damper,4,South Australia,41750,Elliston (DC)
936,40066070000,40937,Mount Drummond,4,South Australia,43710,Lower Eyre Peninsula (DC)
937,40066250000,40938,Mount Dutton Bay,4,South Australia,43710,Lower Eyre Peninsula (DC)
938,40214942300,40939,Mount Eba,4,South Australia,49399,Unincorporated SA
939,40095360000,40940,Mount Gambier,4,South Australia,44620,Mount Gambier (C)
940,40005750000,40941,Mount George,4,South Australia,40120,Adelaide Hills (DC)
941,40215137700,40942,Mount Hope,4,South Australia,43710,Lower Eyre Peninsula (DC)
942,40008501000,40943,Mount Jagged,4,South Australia,40220,Alexandrina (DC)
943,40049180000,40944,Mount Joy,4,South Australia,41750,Elliston (DC)
944,40101830000,40945,Mount Light,4,South Australia,45090,Naracoorte and Lucindale (DC)
945,40012440000,40946,Mount Magnificent,4,South Australia,40220,Alexandrina (DC)
946,40082940000,40947,Mount Mary,4,South Australia,44210,Mid Murray (DC)
947,40205960000,40948,Mount Mcintyre,4,South Australia,48340,Wattle Range (DC)
948,40013970000,40949,Mount Mckenzie,4,South Australia,40310,Barossa (DC)
949,40008880000,40950,Mount Observation,4,South Australia,40220,Alexandrina (DC)
950,40020857000,40951,Mount Osmond,4,South Australia,40700,Burnside (C)
951,40014110000,40952,Mount Pleasant,4,South Australia,40310,Barossa (DC)
952,40054601000,40953,Mount Schank,4,South Australia,42250,Grant (DC)
953,40215190200,40954,Mount Serle,4,South Australia,49399,Unincorporated SA
954,40202470000,40955,Mount Templeton,4,South Australia,48130,Wakefield (DC)
955,40007021000,40956,Mount Torrens,4,South Australia,40120,Adelaide Hills (DC)
956,40049220000,40957,Mount Wedge,4,South Australia,41750,Elliston (DC)
957,40243660000,40958,Mount Willoughby,4,South Australia,49399,Unincorporated SA
958,40215256200,40959,Moyhall,4,South Australia,45090,Naracoorte and Lucindale (DC)
959,40029861000,40960,Mudamuckla,4,South Australia,41010,Ceduna (DC)
960,40101170000,40961,Mulgundawa,4,South Australia,45040,Murray Bridge (RC)
961,40215092000,40962,Mullaquana,4,South Australia,48540,Whyalla (C)
962,40152690000,40963,Mundallio,4,South Australia,46090,Port Augusta (C)
963,40162410000,40964,Mundic Creek,4,South Australia,46670,Renmark Paringa (DC)
964,40215283700,40965,Mundoo Island,4,South Australia,40220,Alexandrina (DC)
965,40015980000,40966,Mundoora,4,South Australia,40430,Barunga West (DC)
966,40179930000,40967,Mundulla,4,South Australia,47630,Tatiara (DC)
967,40180750000,40968,Mundulla West,4,South Australia,47630,Tatiara (DC)
968,40215190100,40969,Mungeranie,4,South Australia,49399,Unincorporated SA
969,40135230000,40970,Munno Para,4,South Australia,45680,Playford (C)
970,40135540000,40971,Munno Para Downs,4,South Australia,45680,Playford (C)
971,40135523000,40972,Munno Para West,4,South Australia,45680,Playford (C)
972,40068540000,40973,Murbko,4,South Australia,43790,Loxton Waikerie (DC)
973,40049160000,40974,Murdinga,4,South Australia,41750,Elliston (DC)
974,40045430000,40975,Murlong,4,South Australia,41190,Cleve (DC)
975,40215091000,40976,Murninnie Beach,4,South Australia,48540,Whyalla (C)
976,40215257500,40977,Murputja,4,South Australia,40250,Anangu Pitjantjatjara (AC)
977,40100010000,40978,Murrawong,4,South Australia,45040,Murray Bridge (RC)
978,40099410000,40979,Murray Bridge,4,South Australia,45040,Murray Bridge (RC)
979,40099480000,40980,Murray Bridge East,4,South Australia,45040,Murray Bridge (RC)
980,40101300000,40981,Murray Bridge North,4,South Australia,45040,Murray Bridge (RC)
981,40100930000,40982,Murray Bridge South,4,South Australia,45040,Murray Bridge (RC)
982,40099090000,40983,Murray Town,4,South Australia,44830,Mount Remarkable (DC)
983,40162360000,40984,Murtho,4,South Australia,46670,Renmark Paringa (DC)
984,40060891000,40985,Muston,4,South Australia,42750,Kangaroo Island (DC)
985,40003810000,40986,Mylor,4,South Australia,40120,Adelaide Hills (DC)
986,40101242000,40987,Mypolonga,4,South Australia,45040,Murray Bridge (RC)
987,40215045700,40988,Myponga,4,South Australia,48750,Yankalilla (DC)
988,40219040000,40989,Myponga Beach,4,South Australia,48750,Yankalilla (DC)
989,40194870000,40990,Myrtle Bank,4,South Australia,47980,Unley (C)
990,40128990000,40991,Nackara,4,South Australia,45540,Peterborough (DC)
991,40029900000,40992,Nadia,4,South Australia,41010,Ceduna (DC)
992,40068530000,40993,Naidia,4,South Australia,43790,Loxton Waikerie (DC)
993,40159930000,40994,Nailsworth,4,South Australia,46510,Prospect (C)
994,40064840000,40995,Nain,4,South Australia,43650,Light (RegC)
995,40092440000,40996,Nairne,4,South Australia,44550,Mount Barker (DC)
996,40215264300,40997,Nalyappa,4,South Australia,48830,Yorke Peninsula (DC)
997,40009260000,40998,Nangkita,4,South Australia,40220,Alexandrina (DC)
998,40204720000,40999,Nangwarry,4,South Australia,48340,Wattle Range (DC)
999,40202302000,41000,Nantawarra,4,South Australia,48130,Wakefield (DC)
1000,40159451000,41001,Napperby,4,South Australia,46450,Port Pirie City and Dists (M)
1001,40101641000,41002,Naracoorte,4,South Australia,45090,Naracoorte and Lucindale (DC)
1002,40103020000,41003,Narridy,4,South Australia,45120,Northern Areas (DC)
1003,40193230000,41004,Narrung,4,South Australia,47800,The Coorong (DC)
1004,40101200000,41005,Naturi,4,South Australia,45040,Murray Bridge (RC)
1005,40053090000,41006,Neales Flat,4,South Australia,42110,Goyder (DC)
1006,40098750000,41007,Nectar Brook,4,South Australia,44830,Mount Remarkable (DC)
1007,40159442000,41008,Nelshaby,4,South Australia,46450,Port Pirie City and Dists (M)
1008,40053850000,41009,Nene Valley,4,South Australia,42250,Grant (DC)
1009,40226971000,41010,Nepabunna,4,South Australia,49399,Unincorporated SA
1010,40060310000,41011,Nepean Bay,4,South Australia,42750,Kangaroo Island (DC)
1011,40087750000,41012,Netherby,4,South Australia,44340,Mitcham (C)
1012,40193250000,41013,Netherton,4,South Australia,47800,The Coorong (DC)
1013,40211020000,41014,Netley,4,South Australia,48410,West Torrens (C)
1014,40145100000,41015,New Port,4,South Australia,45890,Port Adelaide Enfield (C)
1015,40067950000,41016,New Residence,4,South Australia,43790,Loxton Waikerie (DC)
1016,40046380000,41017,New Town,4,South Australia,41560,Copper Coast (DC)
1017,40068840000,41018,New Well,4,South Australia,43790,Loxton Waikerie (DC)
1018,40061270000,41019,Newland,4,South Australia,42750,Kangaroo Island (DC)
1019,40023600000,41020,Newton,4,South Australia,40910,Campbelltown (C)
1020,40052950000,41021,Ngapala,4,South Australia,42110,Goyder (DC)
1021,40178950000,41022,Ngarkat,4,South Australia,47290,Southern Mallee (DC)
1022,40082420000,41023,Nildottie,4,South Australia,44210,Mid Murray (DC)
1023,40016040000,41024,Ninnes,4,South Australia,40430,Barunga West (DC)
1024,40117210000,41025,Noarlunga Centre,4,South Australia,45340,Onkaparinga (C)
1025,40115220000,41026,Noarlunga Downs,4,South Australia,45340,Onkaparinga (C)
1026,40163570000,41027,Nora Creina,4,South Australia,46860,Robe (DC)
1027,40215000400,41028,Normanville,4,South Australia,48750,Yankalilla (DC)
1028,40000080000,41029,North Adelaide,4,South Australia,40070,Adelaide (C)
1029,40046490000,41030,North Beach,4,South Australia,41560,Copper Coast (DC)
1030,40052960000,41031,North Booborowie,4,South Australia,42110,Goyder (DC)
1031,40058010000,41032,North Brighton,4,South Australia,42600,Holdfast Bay (C)
1032,40060670000,41033,North Cape,4,South Australia,42750,Kangaroo Island (DC)
1033,40144820000,41034,North Haven,4,South Australia,45890,Port Adelaide Enfield (C)
1034,40046580000,41035,North Moonta,4,South Australia,41560,Copper Coast (DC)
1035,40207671000,41036,North Plympton,4,South Australia,48410,West Torrens (C)
1036,40066360000,41037,North Shields,4,South Australia,43710,Lower Eyre Peninsula (DC)
1037,40214944700,41038,North West Bend,4,South Australia,44210,Mid Murray (DC)
1038,40046800000,41039,North Yelta,4,South Australia,41560,Copper Coast (DC)
1039,40100470000,41040,Northern Heights,4,South Australia,45040,Murray Bridge (RC)
1040,40138050000,41041,Northfield,4,South Australia,45890,Port Adelaide Enfield (C)
1041,40138210000,41042,Northgate,4,South Australia,45890,Port Adelaide Enfield (C)
1042,40005570000,41043,Norton Summit,4,South Australia,40120,Adelaide Hills (DC)
1043,40106130000,41044,Norwood,4,South Australia,45290,Norwood Payneham St Peters (C)
1044,40068730000,41045,Notts Well,4,South Australia,43790,Loxton Waikerie (DC)
1045,40210820000,41046,Novar Gardens,4,South Australia,48410,West Torrens (C)
1046,40215059300,41047,Nullarbor,4,South Australia,49399,Unincorporated SA
1047,40029760000,41048,Nunjikompita,4,South Australia,41010,Ceduna (DC)
1048,40013001000,41049,Nuriootpa,4,South Australia,40310,Barossa (DC)
1049,40159400000,41050,Nurom,4,South Australia,46450,Port Pirie City and Dists (M)
1050,40011550000,41051,Nurragi,4,South Australia,40220,Alexandrina (DC)
1051,40072200000,41052,O'Halloran Hill,4,South Australia,44060,Marion (C)
1052,40115200000,41053,O'Sullivan Beach,4,South Australia,45340,Onkaparinga (C)
1053,40007471000,41054,Oakbank,4,South Australia,40120,Adelaide Hills (DC)
1054,40138230000,41055,Oakden,4,South Australia,45890,Port Adelaide Enfield (C)
1055,40214968300,41056,Oakden Hills,4,South Australia,49399,Unincorporated SA
1056,40071960000,41057,Oaklands Park,4,South Australia,44060,Marion (C)
1057,40054011000,41058,Ob Flat,4,South Australia,42250,Grant (DC)
1058,40226270000,41059,Olary,4,South Australia,49399,Unincorporated SA
1059,40429390000,41060,Old Calperum,4,South Australia,46670,Renmark Paringa (DC)
1060,40111112000,41061,Old Noarlunga,4,South Australia,45340,Onkaparinga (C)
1061,40125261000,41062,Old Reynella,4,South Australia,45340,Onkaparinga (C)
1062,40083200000,41063,Old Teal Flat,4,South Australia,44210,Mid Murray (DC)
1063,40215050200,41064,Olympic Dam,4,South Australia,49399,Unincorporated SA
1064,40129490000,41065,One Tree Hill,4,South Australia,45680,Playford (C)
1065,40109300000,41066,Onkaparinga Hills,4,South Australia,45340,Onkaparinga (C)
1066,40129220000,41067,Oodla Wirra,4,South Australia,45540,Peterborough (DC)
1067,40215267200,41068,Oodnadatta,4,South Australia,49399,Unincorporated SA
1068,40128590000,41069,Orroroo,4,South Australia,45400,Orroroo/Carrieton (DC)
1069,40144990000,41070,Osborne,4,South Australia,45890,Port Adelaide Enfield (C)
1070,40150810000,41071,Ottoway,4,South Australia,45890,Port Adelaide Enfield (C)
1071,40215020200,41072,Outer Harbor,4,South Australia,45890,Port Adelaide Enfield (C)
1072,40016740000,41073,Overland Corner,4,South Australia,40520,Berri and Barmera (DC)
1073,40041100000,41074,Ovingham,4,South Australia,41060,Charles Sturt (C)
1074,40202272000,41075,Owen,4,South Australia,48130,Wakefield (DC)
1075,40180661000,41076,Padthaway,4,South Australia,47630,Tatiara (DC)
1076,40094831000,41077,Paechtown,4,South Australia,44550,Mount Barker (DC)
1077,40011170000,41078,Pages Flat,4,South Australia,40220,Alexandrina (DC)
1078,40068600000,41079,Paisley,4,South Australia,43790,Loxton Waikerie (DC)
1079,40049060000,41080,Palkagee,4,South Australia,41750,Elliston (DC)
1080,40100030000,41081,Pallamana,4,South Australia,45040,Murray Bridge (RC)
1081,40082980000,41082,Palmer,4,South Australia,44210,Mid Murray (DC)
1082,40062840000,41083,Panitya,4,South Australia,43220,Kimba (DC)
1083,40089500000,41084,Panorama,4,South Australia,44340,Mitcham (C)
1084,40173161000,41085,Para Hills,4,South Australia,47140,Salisbury (C)
1085,40173521000,41086,Para Hills West,4,South Australia,47140,Salisbury (C)
1086,40173450000,41087,Para Vista,4,South Australia,47140,Salisbury (C)
1087,40214984300,41088,Parachilna,4,South Australia,49399,Unincorporated SA
1088,40006870000,41089,Paracombe,4,South Australia,40120,Adelaide Hills (DC)
1089,40023650000,41090,Paradise,4,South Australia,40910,Campbelltown (C)
1090,40165440000,41091,Parafield,4,South Australia,47140,Salisbury (C)
1091,40164450000,41092,Parafield Gardens,4,South Australia,47140,Salisbury (C)
1092,40167760000,41093,Paralowie,4,South Australia,47140,Salisbury (C)
1093,40046790000,41094,Paramatta,4,South Australia,41560,Copper Coast (DC)
1094,40129010000,41095,Paratoo,4,South Australia,45540,Peterborough (DC)
1095,40218000000,41096,Parawa,4,South Australia,48750,Yankalilla (DC)
1096,40069210000,41097,Parham,4,South Australia,40150,Adelaide Plains (DC)
1097,40178900000,41098,Parilla,4,South Australia,47290,Southern Mallee (DC)
1098,40162390000,41099,Paringa,4,South Australia,46670,Renmark Paringa (DC)
1099,40011400000,41100,Paris Creek,4,South Australia,40220,Alexandrina (DC)
1100,40076700000,41101,Park Holme,4,South Australia,44060,Marion (C)
1101,40194830000,41102,Parkside,4,South Australia,47980,Unley (C)
1102,40128980000,41103,Parnaroo,4,South Australia,45540,Peterborough (DC)
1103,40060760000,41104,Parndana,4,South Australia,42750,Kangaroo Island (DC)
1104,40178881000,41105,Parrakie,4,South Australia,47290,Southern Mallee (DC)
1105,40068082000,41106,Paruna,4,South Australia,43790,Loxton Waikerie (DC)
